job_id,business_id,job_type,gr_liv_area,bedroom_abvgr,full_bath,half_bath,house_age,estimated_hours,target_budget_per_hour,needs_deep_clean,needs_move_out,needs_pet_friendly,needs_fast_turnaround,needs_detail_oriented,needs_eco_friendly,needs_window_cleaning,needs_post_construction,needs_office_commercial,cleaner_rating,cleaner_review_count,hourly_rate_est,deep_clean,move_out,pet_friendly,fast_turnaround,detail_oriented,eco_friendly,window_cleaning,post_construction,office_commercial,specialization_fit,professionalism_fit,price_fit,compatibility_score
150,3HV-pcfKT4zledhh7MgoWw,standard,1204.0,3,1,0,72,5.322,38.36392670184554,0,0,1,0,1,0,1,0,0,5.0,5,35.04,0,0,0,1,1,0,0,0,0,0.3333333333333333,1.0,1.0,0.7081172286874295
150,JiKUnNJAjJMpH5WH7Mt70A,standard,1204.0,3,1,0,72,5.322,38.36392670184554,0,0,1,0,1,0,1,0,0,4.0,12,39.17,0,1,1,1,1,0,1,0,0,1.0,0.6666666666666666,0.9794211565444355,0.9233061318249877
150,L5bUEcnzzejQp0rh_F2hTw,standard,1204.0,3,1,0,72,5.322,38.36392670184554,0,0,1,0,1,0,1,0,0,5.0,8,53.7,0,0,0,1,0,0,0,0,0,0.0,1.0,0.7144120428649077,0.3738089645128271
150,AKqV-HnoWsgHgKtfVW_JJQ,standard,1204.0,3,1,0,72,5.322,38.36392670184554,0,0,1,0,1,0,1,0,0,3.5,14,40.24,0,0,0,1,0,0,0,0,0,0.0,1.0,0.9533779001452669,0.4394761721078047
150,XGHo18y068u-EwuaSeRKQw,standard,1204.0,3,1,0,72,5.322,38.36392670184554,0,0,1,0,1,0,1,0,0,4.0,5,45.58,0,0,0,1,1,0,0,0,0,0.3333333333333333,0.6666666666666666,0.8416833414182875,0.5888829081539434
150,GHCo4xv2ANueKq_9aycsLQ,standard,1204.0,3,1,0,72,5.322,38.36392670184554,0,0,1,0,1,0,1,0,0,2.5,5,42.47,0,0,0,1,0,0,0,0,0,0.0,0.3333333333333333,0.9033182647008604,0.3259641053299094
150,FY_67RxtG1ZBqKcdUhuapw,standard,1204.0,3,1,0,72,5.322,38.36392670184554,0,0,1,0,1,0,1,0,0,3.5,7,38.83,1,1,0,0,0,0,0,0,0,0.0,1.0,0.9879970822005033,0.545859533930164
150,3bcpKUYRPieVDT_khZ1dew,standard,1204.0,3,1,0,72,5.322,38.36392670184554,0,0,1,0,1,0,1,0,0,5.0,6,40.79,0,0,0,0,0,0,1,0,0,0.3333333333333333,1.0,0.9405228414279369,0.7090941261475184
150,GJqbroMacUXxzbM1mNxCOw,standard,1204.0,3,1,0,72,5.322,38.36392670184554,0,0,1,0,1,0,1,0,0,4.0,11,39.78,0,0,0,1,1,0,0,0,0,0.3333333333333333,1.0,0.9644023806396567,0.6627326942011027
150,UaqDNhnmVFhFkVwcp_mBRQ,standard,1204.0,3,1,0,72,5.322,38.36392670184554,0,0,1,0,1,0,1,0,0,4.0,34,43.52,0,1,1,1,1,0,0,0,0,0.6666666666666666,1.0,0.8815240510534361,0.7061433838974732
150,VCe0esMik7Im4txxBaMIeA,standard,1204.0,3,1,0,72,5.322,38.36392670184554,0,0,1,0,1,0,1,0,0,4.0,9,40.92,0,0,0,0,0,0,0,0,0,0.0,0.6666666666666666,0.937534865636499,0.5549774832495338
150,H3_zA5oMAUtL-jH4C9cnOQ,standard,1204.0,3,1,0,72,5.322,38.36392670184554,0,0,1,0,1,0,1,0,0,4.5,16,47.79,0,0,0,1,1,0,0,0,0,0.3333333333333333,1.0,0.8027605503629535,0.709160057946285
150,jIP2yQPAhm39cGelfzCPsA,standard,1204.0,3,1,0,72,5.322,38.36392670184554,0,0,1,0,1,0,1,0,0,1.0,9,36.61,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.44185384137229866
150,Kx4N7NTmsEsJuNPiBhG1Kg,standard,1204.0,3,1,0,72,5.322,38.36392670184554,0,0,1,0,1,0,1,0,0,1.5,8,42.03,0,0,0,1,0,0,0,0,0,0.0,1.0,0.9127748442028442,0.44399796439355727
150,XaNaJg7W4BJEP0h06N00MQ,standard,1204.0,3,1,0,72,5.322,38.36392670184554,0,0,1,0,1,0,1,0,0,4.5,17,56.41,0,0,0,1,0,0,0,0,0,0.0,1.0,0.6800908828549113,0.4416187417390211
150,ko91N7_s_mKJQPq1O7zh1g,standard,1204.0,3,1,0,72,5.322,38.36392670184554,0,0,1,0,1,0,1,0,0,4.0,8,34.85,0,1,1,0,1,0,0,0,0,0.6666666666666666,1.0,1.0,0.8171851261166065
150,Ye1B-iqQ8KHUy-iQQI4GcA,standard,1204.0,3,1,0,72,5.322,38.36392670184554,0,0,1,0,1,0,1,0,0,1.5,21,37.16,0,0,1,0,0,0,0,0,0,0.3333333333333333,0.0,1.0,0.5328553955020134
150,vx6KLY1ckGvm87DDj6Aw_A,standard,1204.0,3,1,0,72,5.322,38.36392670184554,0,0,1,0,1,0,1,0,0,5.0,14,44.54,0,0,0,1,1,0,1,0,0,0.6666666666666666,1.0,0.8613364773651896,0.7734062217522928
150,Dvig7KLhulcs0T_P30wn7Q,standard,1204.0,3,1,0,72,5.322,38.36392670184554,0,0,1,0,1,0,1,0,0,4.0,8,50.57,0,0,1,0,1,0,0,0,0,0.6666666666666666,0.6666666666666666,0.7586301503232261,0.7348064326379973
150,iRh8RwQWuy3TJqDyLrvK_g,standard,1204.0,3,1,0,72,5.322,38.36392670184554,0,0,1,0,1,0,1,0,0,4.5,29,38.62,0,0,0,1,0,0,1,0,0,0.3333333333333333,1.0,0.9933694122694341,0.7977938357224572
150,SZb2-A5r72eV9BRxA53H0A,standard,1204.0,3,1,0,72,5.322,38.36392670184554,0,0,1,0,1,0,1,0,0,2.5,9,42.31,0,0,0,0,0,0,0,0,1,0.0,0.0,0.9067342638110504,0.3268534306137807
150,eFZt3rfGmgRMc-hSGDCPAw,standard,1204.0,3,1,0,72,5.322,38.36392670184554,0,0,1,0,1,0,1,0,0,4.5,8,38.54,0,0,0,1,0,0,1,0,0,0.3333333333333333,1.0,0.9954314141630914,0.665543704070267
150,gmWqtPWOTNx0M1sYtlZpSA,standard,1204.0,3,1,0,72,5.322,38.36392670184554,0,0,1,0,1,0,1,0,0,4.5,15,40.04,0,1,0,1,1,0,0,0,0,0.3333333333333333,1.0,0.9581400275186199,0.6021593187032462
150,0Zdo-g6SHjLlHMufMLPCXA,standard,1204.0,3,1,0,72,5.322,38.36392670184554,0,0,1,0,1,0,1,0,0,2.5,5,41.96,0,0,0,0,0,0,0,0,0,0.0,0.6666666666666666,0.9142975858399796,0.5104387333061303
150,x8dZvKb-ShvFE_xd9b83Kw,standard,1204.0,3,1,0,72,5.322,38.36392670184554,0,0,1,0,1,0,1,0,0,4.5,38,33.94,0,0,1,1,1,0,0,0,0,0.6666666666666666,1.0,1.0,0.7912797682006717
150,DT2ELknA0RxvGrCoUSPBCA,standard,1204.0,3,1,0,72,5.322,38.36392670184554,0,0,1,0,1,0,1,0,0,4.5,6,37.45,0,0,0,0,0,0,0,0,0,0.0,0.6666666666666666,1.0,0.4491732936440436
150,7tVcTbbDErjnst1SZtWWAA,standard,1204.0,3,1,0,72,5.322,38.36392670184554,0,0,1,0,1,0,1,0,0,2.0,5,29.39,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,1.0,0.4610760166090953
150,zXUKMdaJBnKyKOwEWGHnBQ,standard,1204.0,3,1,0,72,5.322,38.36392670184554,0,0,1,0,1,0,1,0,0,3.5,10,45.65,0,0,0,0,0,0,0,0,0,0.0,1.0,0.8403926988356089,0.5413530003296186
150,Wx7RJy6bZoeE9N22MQAD5g,standard,1204.0,3,1,0,72,5.322,38.36392670184554,0,0,1,0,1,0,1,0,0,2.5,7,38.47,0,0,1,0,0,0,0,0,1,0.3333333333333333,0.3333333333333333,0.9972427008537963,0.6107148387268668
150,8zY-rKSvUcJhIgdDYuyEIg,standard,1204.0,3,1,0,72,5.322,38.36392670184554,0,0,1,0,1,0,1,0,0,5.0,6,43.89,0,0,1,1,0,0,0,0,1,0.3333333333333333,1.0,0.8740926566836533,0.6525056570367079
150,PBnubqFycdZcFCiLG_F57g,standard,1204.0,3,1,0,72,5.322,38.36392670184554,0,0,1,0,1,0,1,0,0,4.5,12,37.69,1,0,1,1,1,1,0,0,0,0.6666666666666666,1.0,1.0,0.8281237128054665
150,q_5Q7zkHtFMYq6oJz4by9A,standard,1204.0,3,1,0,72,5.322,38.36392670184554,0,0,1,0,1,0,1,0,0,4.5,9,47.91,1,0,0,1,1,0,0,0,0,0.3333333333333333,1.0,0.8007498789781996,0.6738378241169809
150,URyN8vWPUGUNUKecahKjsQ,standard,1204.0,3,1,0,72,5.322,38.36392670184554,0,0,1,0,1,0,1,0,0,5.0,7,37.92,0,0,1,1,1,1,0,0,0,0.6666666666666666,1.0,1.0,0.7764567031659593
150,NCF7vWNRHY3ZgusbzmmDAA,standard,1204.0,3,1,0,72,5.322,38.36392670184554,0,0,1,0,1,0,1,0,0,2.5,34,37.41,1,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.4364076447956843
150,a63aoMViohW62GQLP0g5_g,standard,1204.0,3,1,0,72,5.322,38.36392670184554,0,0,1,0,1,0,1,0,0,4.5,8,38.75,0,0,0,1,0,0,0,0,0,0.0,0.6666666666666666,0.9900368181121431,0.4962117122471067
150,yACGQRGZN14VYulfwMAlbQ,standard,1204.0,3,1,0,72,5.322,38.36392670184554,0,0,1,0,1,0,1,0,0,4.5,13,38.44,0,0,1,1,1,0,0,0,0,0.6666666666666666,1.0,0.9980209860001442,0.7490807464021316
150,A3ri2hmPIHb0fyGuNsumoQ,standard,1204.0,3,1,0,72,5.322,38.36392670184554,0,0,1,0,1,0,1,0,0,4.0,8,33.75,0,0,0,0,1,0,0,0,0,0.3333333333333333,1.0,1.0,0.6409145703624932
150,MNOTjUt48QS_Mf_79gr7Cw,standard,1204.0,3,1,0,72,5.322,38.36392670184554,0,0,1,0,1,0,1,0,0,5.0,5,41.25,0,0,0,1,1,0,0,0,0,0.3333333333333333,1.0,0.9300345867114072,0.7167314934814483
150,-NXc5tXIHN3tAv86ISKQeA,standard,1204.0,3,1,0,72,5.322,38.36392670184554,0,0,1,0,1,0,1,0,0,1.5,10,39.96,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.9600582257719105,0.43101715310647154
150,IvPasD4a_6aAE8pRCjsE7g,standard,1204.0,3,1,0,72,5.322,38.36392670184554,0,0,1,0,1,0,1,0,0,2.5,17,36.17,1,0,1,0,0,0,0,0,0,0.3333333333333333,0.0,1.0,0.5990488583387433
150,QuhWDPQ4TGxnZvroorG9vQ,standard,1204.0,3,1,0,72,5.322,38.36392670184554,0,0,1,0,1,0,1,0,0,5.0,7,43.76,0,0,0,1,1,0,0,0,0,0.3333333333333333,1.0,0.8766893670440024,0.6509983923814001
150,TU4DpmhTQ1inpBnANJ4uZQ,standard,1204.0,3,1,0,72,5.322,38.36392670184554,0,0,1,0,1,0,1,0,0,4.5,9,38.59,0,0,0,1,0,0,0,0,0,0.0,1.0,0.9941416610999103,0.563615770521398
150,xPo-ly56rvSh5T5TahtoMg,standard,1204.0,3,1,0,72,5.322,38.36392670184554,0,0,1,0,1,0,1,0,0,3.5,5,41.46,1,0,1,0,1,0,0,0,0,0.6666666666666666,0.3333333333333333,0.9253238471260381,0.6746671627100413
150,hEfm3KoOos1I5QmfrvOcEw,standard,1204.0,3,1,0,72,5.322,38.36392670184554,0,0,1,0,1,0,1,0,0,4.5,6,43.89,0,0,0,0,0,1,0,0,0,0.0,0.0,0.8740926566836533,0.4284569355429172
150,YjaWGrzBWInxTjRynMZsoA,standard,1204.0,3,1,0,72,5.322,38.36392670184554,0,0,1,0,1,0,1,0,0,4.5,29,39.61,1,0,1,1,1,0,0,0,0,0.6666666666666666,1.0,0.9685414466509857,0.8147563848429455
150,buJziW7Ak5js4gEF-Afn6A,standard,1204.0,3,1,0,72,5.322,38.36392670184554,0,0,1,0,1,0,1,0,0,2.0,13,38.7,0,0,0,0,0,0,0,0,0,0.0,1.0,0.9913159354482052,0.4773363703509663
150,lE7FSfC90O8IvtHAzKyzAw,standard,1204.0,3,1,0,72,5.322,38.36392670184554,0,0,1,0,1,0,1,0,0,5.0,5,52.31,1,0,0,1,1,0,0,0,0,0.3333333333333333,0.6666666666666666,0.7333956547858066,0.5918645385877926
150,rI7OuR8mL4ENHAE18UycpA,standard,1204.0,3,1,0,72,5.322,38.36392670184554,0,0,1,0,1,0,1,0,0,4.0,11,36.52,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.5185832358991811
150,CCXQwNN4bPClVbpWOyAm7A,standard,1204.0,3,1,0,72,5.322,38.36392670184554,0,0,1,0,1,0,1,0,0,4.5,5,42.44,0,0,0,1,0,0,0,0,0,0.0,1.0,0.9039568025882551,0.4850137108493727
151,gmWqtPWOTNx0M1sYtlZpSA,fast_turnaround,1789.0,3,2,1,25,6.958500000000001,32.79976374145184,0,0,0,1,0,0,0,0,0,4.5,15,40.04,0,1,0,1,1,0,0,0,0,1.0,1.0,0.8191749186176783,0.8895681933551158
151,WxSCtTA44ugYZGz8Y2MuCA,fast_turnaround,1789.0,3,2,1,25,6.958500000000001,32.79976374145184,0,0,0,1,0,0,0,0,0,4.5,6,35.31,0,0,0,0,0,0,0,0,0,0.0,1.0,0.9289086304574296,0.5011543633025078
151,99rNviXKAJZqkg5m-vsY1A,fast_turnaround,1789.0,3,2,1,25,6.958500000000001,32.79976374145184,0,0,0,1,0,0,0,0,0,5.0,5,40.2,0,0,0,0,1,0,0,0,0,0.0,1.0,0.8159145209316377,0.5619761436310473
151,MPkF262tEuAYhiCWjWld_g,fast_turnaround,1789.0,3,2,1,25,6.958500000000001,32.79976374145184,0,0,0,1,0,0,0,0,0,5.0,45,42.56,0,0,0,1,1,0,0,0,0,1.0,1.0,0.7706711405416315,0.8181150598397826
151,qXJCLpFd8-tCUBD5rBbQQA,fast_turnaround,1789.0,3,2,1,25,6.958500000000001,32.79976374145184,0,0,0,1,0,0,0,0,0,4.5,20,54.23,1,0,0,1,1,0,0,0,0,1.0,1.0,0.6048269176000709,0.7691221476798563
151,tGRuTLHWk83Ho_TWcGK6Aw,fast_turnaround,1789.0,3,2,1,25,6.958500000000001,32.79976374145184,0,0,0,1,0,0,0,0,0,3.5,6,36.91,0,0,0,0,0,0,0,0,1,0.0,1.0,0.8886416619195839,0.5450291687214094
151,b_TIQtixNglLXYeF9RuXTg,fast_turnaround,1789.0,3,2,1,25,6.958500000000001,32.79976374145184,0,0,0,1,0,0,0,0,0,4.5,16,59.31,0,0,0,1,1,0,0,0,1,1.0,1.0,0.5530224876319649,0.7931138369049451
151,JiKUnNJAjJMpH5WH7Mt70A,fast_turnaround,1789.0,3,2,1,25,6.958500000000001,32.79976374145184,0,0,0,1,0,0,0,0,0,4.0,12,39.17,0,1,1,1,1,0,1,0,0,1.0,0.6666666666666666,0.8373695108872055,0.8966547912839131
151,IvPasD4a_6aAE8pRCjsE7g,fast_turnaround,1789.0,3,2,1,25,6.958500000000001,32.79976374145184,0,0,0,1,0,0,0,0,0,2.5,17,36.17,1,0,1,0,0,0,0,0,0,0.0,0.0,0.9068223318067967,0.5034501632958519
151,x8dZvKb-ShvFE_xd9b83Kw,fast_turnaround,1789.0,3,2,1,25,6.958500000000001,32.79976374145184,0,0,0,1,0,0,0,0,0,4.5,38,33.94,0,0,1,1,1,0,0,0,0,1.0,1.0,0.9664043530186165,0.9075513026614247
151,UaqDNhnmVFhFkVwcp_mBRQ,fast_turnaround,1789.0,3,2,1,25,6.958500000000001,32.79976374145184,0,0,0,1,0,0,0,0,0,4.0,34,43.52,0,1,1,1,1,0,0,0,0,1.0,1.0,0.7536710418532132,0.8458191477590231
151,7tVcTbbDErjnst1SZtWWAA,fast_turnaround,1789.0,3,2,1,25,6.958500000000001,32.79976374145184,0,0,0,1,0,0,0,0,0,2.0,5,29.39,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,1.0,0.4155453216201231
151,yoSD58Ynv0FIZVkGlPmyow,fast_turnaround,1789.0,3,2,1,25,6.958500000000001,32.79976374145184,0,0,0,1,0,0,0,0,0,4.5,20,38.5,0,0,1,1,1,0,0,0,0,1.0,0.6666666666666666,0.8519419153623855,0.7787833534860045
151,5jc3uavVRDYw6q_XG9eTLQ,fast_turnaround,1789.0,3,2,1,25,6.958500000000001,32.79976374145184,0,0,0,1,0,0,0,0,0,3.0,13,37.01,0,0,0,1,0,0,1,0,0,1.0,1.0,0.8862405766401471,0.841164361636253
151,s11vTuL_EkCUy4tZ_S44wQ,fast_turnaround,1789.0,3,2,1,25,6.958500000000001,32.79976374145184,0,0,0,1,0,0,0,0,0,4.5,33,38.88,1,0,1,1,1,0,1,0,0,1.0,1.0,0.8436153225682057,0.9408184722679053
151,gLZ9cujoZHhyy_aW-dhd_Q,fast_turnaround,1789.0,3,2,1,25,6.958500000000001,32.79976374145184,0,0,0,1,0,0,0,0,0,4.0,8,36.4,0,0,0,1,1,0,0,0,0,1.0,0.6666666666666666,0.9010924104794462,0.8997451540917516
151,1uzZ7vO5k7p8S5IciBF75g,fast_turnaround,1789.0,3,2,1,25,6.958500000000001,32.79976374145184,0,0,0,1,0,0,0,0,0,5.0,55,36.47,0,0,1,1,1,0,0,0,0,1.0,1.0,0.8993628665053973,0.9732311617462897
151,46V1dfu-F40p706Cs7fHMA,fast_turnaround,1789.0,3,2,1,25,6.958500000000001,32.79976374145184,0,0,0,1,0,0,0,0,0,5.0,11,48.1,0,0,0,1,1,0,1,0,1,1.0,1.0,0.6819077700925539,0.8253922705004189
151,o73v2OJWDVYjCGRU4UhUAA,fast_turnaround,1789.0,3,2,1,25,6.958500000000001,32.79976374145184,0,0,0,1,0,0,0,0,0,1.0,13,44.0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.7454491759420873,0.28126901644611507
151,g5GS2Mr42rKXzFrzea5GJw,fast_turnaround,1789.0,3,2,1,25,6.958500000000001,32.79976374145184,0,0,0,1,0,0,0,0,0,4.0,10,38.72,0,0,0,1,1,0,0,0,0,1.0,1.0,0.8471013362978265,0.9349482512991704
151,wdhy5w_OyGMT_icsmcu2lQ,fast_turnaround,1789.0,3,2,1,25,6.958500000000001,32.79976374145184,0,0,0,1,0,0,0,0,0,4.5,9,47.67,0,0,1,0,1,0,0,0,0,0.0,0.6666666666666666,0.6880588156377563,0.3887880614886645
151,zXUKMdaJBnKyKOwEWGHnBQ,fast_turnaround,1789.0,3,2,1,25,6.958500000000001,32.79976374145184,0,0,0,1,0,0,0,0,0,3.5,10,45.65,0,0,0,0,0,0,0,0,0,0.0,1.0,0.7185052298236986,0.4261809323779552
151,-S-0OXSHaCddkPBi5oknOg,fast_turnaround,1789.0,3,2,1,25,6.958500000000001,32.79976374145184,0,0,0,1,0,0,0,0,0,4.0,7,42.72,0,0,0,1,1,0,0,0,0,1.0,1.0,0.7677847317755581,0.8503913901553222
151,PQC-1jufXP8RSwKnn1aoKg,fast_turnaround,1789.0,3,2,1,25,6.958500000000001,32.79976374145184,0,0,0,1,0,0,0,0,0,4.5,7,40.39,0,0,0,1,1,0,1,0,0,1.0,0.6666666666666666,0.8120763491322565,0.929145906342479
151,6nJJ_jhv7dZEAPMA75kmig,fast_turnaround,1789.0,3,2,1,25,6.958500000000001,32.79976374145184,0,0,0,1,0,0,0,0,0,5.0,31,47.09,0,0,0,1,1,0,0,0,0,1.0,1.0,0.6965335260448469,0.9078573519993144
151,Ye1B-iqQ8KHUy-iQQI4GcA,fast_turnaround,1789.0,3,2,1,25,6.958500000000001,32.79976374145184,0,0,0,1,0,0,0,0,0,1.5,21,37.16,0,0,1,0,0,0,0,0,0,0.0,0.0,0.8826631792640431,0.299669181709059
151,-OZlNh1DNnApy6z8cYFLRg,fast_turnaround,1789.0,3,2,1,25,6.958500000000001,32.79976374145184,0,0,0,1,0,0,0,0,0,5.0,5,38.59,0,0,0,0,1,0,0,0,0,0.0,1.0,0.8499550075525224,0.4406065943046308
151,HUrK63NDjZZs0dHjcbHJmA,fast_turnaround,1789.0,3,2,1,25,6.958500000000001,32.79976374145184,0,0,0,1,0,0,0,0,0,3.5,11,45.88,1,1,1,1,1,0,1,0,0,1.0,1.0,0.7149033073550968,0.8396616484777405
151,f1E17mHo-hC0iLw7Bgtp2g,fast_turnaround,1789.0,3,2,1,25,6.958500000000001,32.79976374145184,0,0,0,1,0,0,0,0,0,3.0,13,37.88,1,1,0,1,1,0,0,0,0,1.0,1.0,0.8658860544205871,0.8463432366782472
151,zYG9vmGwrgEYsUmK17fwWA,fast_turnaround,1789.0,3,2,1,25,6.958500000000001,32.79976374145184,0,0,0,1,0,0,0,0,0,4.5,23,45.2,0,0,0,1,1,0,0,0,0,1.0,1.0,0.7256584898551292,0.827721882251607
151,sJkTPTMwjNzkRum7byjvRA,fast_turnaround,1789.0,3,2,1,25,6.958500000000001,32.79976374145184,0,0,0,1,0,0,0,0,0,4.5,27,45.38,0,0,0,1,0,0,0,0,0,1.0,0.6666666666666666,0.7227801617772551,0.8855877841550961
151,iG6daEyP2qZR1Dc1LMLLjw,fast_turnaround,1789.0,3,2,1,25,6.958500000000001,32.79976374145184,0,0,0,1,0,0,0,0,0,3.5,11,38.34,0,0,0,1,1,0,0,0,0,1.0,1.0,0.8554972285198705,0.8692969990864001
151,lE7FSfC90O8IvtHAzKyzAw,fast_turnaround,1789.0,3,2,1,25,6.958500000000001,32.79976374145184,0,0,0,1,0,0,0,0,0,5.0,5,52.31,1,0,0,1,1,0,0,0,0,1.0,0.6666666666666666,0.6270266438817022,0.8079155280364012
151,XOVureQnCQGeD7p63BEvcQ,fast_turnaround,1789.0,3,2,1,25,6.958500000000001,32.79976374145184,0,0,0,1,0,0,0,0,0,4.5,27,49.52,0,0,0,1,1,0,0,0,0,1.0,1.0,0.6623538720002391,0.8693152872378361
151,OntunQw7GiDQRTJD6LOJcQ,fast_turnaround,1789.0,3,2,1,25,6.958500000000001,32.79976374145184,0,0,0,1,0,0,0,0,0,4.5,52,48.87,1,1,0,1,1,0,0,1,0,1.0,1.0,0.671163571545976,0.8271518002939134
151,Dvig7KLhulcs0T_P30wn7Q,fast_turnaround,1789.0,3,2,1,25,6.958500000000001,32.79976374145184,0,0,0,1,0,0,0,0,0,4.0,8,50.57,0,0,1,0,1,0,0,0,0,0.0,0.6666666666666666,0.6486012209106553,0.4627697099256904
151,GGqh0Yl_M5BJi3s8j-ujaQ,fast_turnaround,1789.0,3,2,1,25,6.958500000000001,32.79976374145184,0,0,0,1,0,0,0,0,0,4.0,5,42.3,0,0,0,1,0,0,0,0,0,1.0,0.6666666666666666,0.7754081262754573,0.7878237963680929
151,3HV-pcfKT4zledhh7MgoWw,fast_turnaround,1789.0,3,2,1,25,6.958500000000001,32.79976374145184,0,0,0,1,0,0,0,0,0,5.0,5,35.04,0,0,0,1,1,0,0,0,0,1.0,1.0,0.9360663168222557,0.9629696642048939
151,TU4DpmhTQ1inpBnANJ4uZQ,fast_turnaround,1789.0,3,2,1,25,6.958500000000001,32.79976374145184,0,0,0,1,0,0,0,0,0,4.5,9,38.59,0,0,0,1,0,0,0,0,0,1.0,1.0,0.8499550075525224,0.9586758945763751
151,fySPdWjIQpbYIH-qhI-5ww,fast_turnaround,1789.0,3,2,1,25,6.958500000000001,32.79976374145184,0,0,0,1,0,0,0,0,0,5.0,23,43.6,0,0,1,1,1,1,0,0,0,1.0,1.0,0.752288159207611,0.8059360812590589
151,Db9G-2ft7hdXwuUeqrq8qg,fast_turnaround,1789.0,3,2,1,25,6.958500000000001,32.79976374145184,0,0,0,1,0,0,0,0,0,4.0,10,35.42,0,0,0,1,1,0,0,0,0,1.0,0.6666666666666666,0.9260238210460712,0.8652749119068358
151,Uk0vfpYE8gNZ5CSBo0GPww,fast_turnaround,1789.0,3,2,1,25,6.958500000000001,32.79976374145184,0,0,0,1,0,0,0,0,0,1.0,9,44.5,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.7370733425045357,0.36625270618753203
151,WS2p07f2biSYORTvZiTe_Q,fast_turnaround,1789.0,3,2,1,25,6.958500000000001,32.79976374145184,0,0,0,1,0,0,0,0,0,4.5,12,43.66,0,0,0,1,1,0,0,0,0,1.0,1.0,0.7512543229833221,0.9118012404307141
151,jJKp86FiTehNAuQlVBckAQ,fast_turnaround,1789.0,3,2,1,25,6.958500000000001,32.79976374145184,0,0,0,1,0,0,0,0,0,4.5,7,37.63,0,0,1,1,1,0,0,0,0,1.0,0.6666666666666666,0.871638685661755,0.8683320932955356
151,u7izReJmnmGfqphMf_DNUg,fast_turnaround,1789.0,3,2,1,25,6.958500000000001,32.79976374145184,0,0,0,1,0,0,0,0,0,5.0,7,36.6,0,0,0,1,0,0,0,0,0,1.0,1.0,0.8961684082363891,0.8804253881988933
151,cxXhw7pnGVezBFuqJUc3Rw,fast_turnaround,1789.0,3,2,1,25,6.958500000000001,32.79976374145184,0,0,0,1,0,0,0,0,0,3.5,43,39.95,0,0,0,1,0,0,0,0,0,1.0,0.6666666666666666,0.8210203689975429,0.8949872535990114
151,xPo-ly56rvSh5T5TahtoMg,fast_turnaround,1789.0,3,2,1,25,6.958500000000001,32.79976374145184,0,0,0,1,0,0,0,0,0,3.5,5,41.46,1,0,1,0,1,0,0,0,0,0.0,0.3333333333333333,0.7911182764460164,0.46023551855185263
151,ALWmGL0J9sFctLkJiDqwfA,fast_turnaround,1789.0,3,2,1,25,6.958500000000001,32.79976374145184,0,0,0,1,0,0,0,0,0,4.5,6,39.89,1,0,0,1,1,1,0,0,0,1.0,1.0,0.8222552955991937,0.8175561860340981
151,R2klZfmH7UShLxiS_s9OXg,fast_turnaround,1789.0,3,2,1,25,6.958500000000001,32.79976374145184,0,0,0,1,0,0,0,0,0,5.0,5,56.39,0,0,0,0,1,0,0,0,0,0.0,1.0,0.5816592257749927,0.3458850465729284
151,jIP2yQPAhm39cGelfzCPsA,fast_turnaround,1789.0,3,2,1,25,6.958500000000001,32.79976374145184,0,0,0,1,0,0,0,0,0,1.0,9,36.61,0,0,0,0,0,0,0,0,0,0.0,1.0,0.8959236203619733,0.4093361012258706
152,MNOTjUt48QS_Mf_79gr7Cw,move_out,1966.0,1,2,0,19,6.106000000000001,58.59940141124971,0,1,0,1,1,1,0,0,0,5.0,5,41.25,0,0,0,1,1,0,0,0,0,0.5,1.0,1.0,0.6467653200463132
152,6qNP6LkSAxBvKj3vbk8ZDw,move_out,1966.0,1,2,0,19,6.106000000000001,58.59940141124971,0,1,0,1,1,1,0,0,0,2.5,8,56.87,1,1,0,0,0,0,0,0,0,0.25,1.0,1.0,0.5578049463833702
152,ko91N7_s_mKJQPq1O7zh1g,move_out,1966.0,1,2,0,19,6.106000000000001,58.59940141124971,0,1,0,1,1,1,0,0,0,4.0,8,34.85,0,1,1,0,1,0,0,0,0,0.5,1.0,1.0,0.727161607325655
152,Uk0vfpYE8gNZ5CSBo0GPww,move_out,1966.0,1,2,0,19,6.106000000000001,58.59940141124971,0,1,0,1,1,1,0,0,0,1.0,9,44.5,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,1.0,0.3873746686718438
152,tGRuTLHWk83Ho_TWcGK6Aw,move_out,1966.0,1,2,0,19,6.106000000000001,58.59940141124971,0,1,0,1,1,1,0,0,0,3.5,6,36.91,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.4500698368170257
152,sMtnBkSQqIDqhHcZEkE3Cw,move_out,1966.0,1,2,0,19,6.106000000000001,58.59940141124971,0,1,0,1,1,1,0,0,0,1.5,9,37.48,0,1,0,0,0,0,0,0,0,0.25,0.0,1.0,0.4087175512060591
